"Project Name","Checkpoint Name","Created On","Lines","Statements","Percent Comment Lines","Percent Documentation Lines","Classes, Interfaces, Structs","Methods per Class","Calls per Method","Statements per Method","Line Number of Most Complex Method*","Name of Most Complex Method*","Maximum Complexity*","Line Number of Deepest Block","Maximum Block Depth","Average Block Depth","Average Complexity*","Statements at block level 0","Statements at block level 1","Statements at block level 2","Statements at block level 3","Statements at block level 4","Statements at block level 5","Statements at block level 6","Statements at block level 7","Statements at block level 8","Statements at block level 9","EnCodedFileName"
"temp_horizon_csharp","source","12 Aug 2016","237","163","24.1","1.7","1","1.00","24.00","144.00","12","WSAMAcqParamPanel.InitializeComponent()","1","14","2","1.87","1.00","2","17","144","0","0","0","0","0","0","0","00ed3d1d766dc426e3afc480161fde011d6f7e260500dac18018e55d32c54897"
"temp_horizon_csharp","source","12 Aug 2016","93","38","4.3","3.2","1","8.00","0.63","2.63","40","ComboBoxPlus.ReadOnly.set()","3","46","4","1.97","1.63","5","8","12","9","4","0","0","0","0","0","d8535a42483cbc99a989ca53a10b80df2af198087f9383393e9c9f13ee554e88"
"temp_horizon_csharp","source","12 Aug 2016","76","26","5.3","31.6","1","5.00","1.20","2.80","54","PropertyController.IsUsed(NavigationProperty prop)","3","33","3","1.50","2.20","5","7","10","4","0","0","0","0","0","0","2cca5faaf59a81f64b0544bd72de01a13a0f62ff760ee8204a990ff5e0db970f"
"temp_horizon_csharp","source","12 Aug 2016","448","219","10.7","13.6","1","13.00","4.15","14.69","140","SibConfigHelper.UpdateSibList(ArrayList list)","6","104","4","1.95","2.46","11","17","167","20","4","0","0","0","0","0","50ee57e5eea3e3e33ca6bb09242c2a53ef03999c2fe88f32f048139651745008"
"temp_horizon_csharp","source","12 Aug 2016","185","67","17.8","4.9","1","5.00","4.60","10.20","76","SurveyCloneHelper.SetSourceAndAcqProperty(SeismicSurvey survey, SeismicSurvey original, Guid sourceGuid)","7","43","3","1.87","3.40","10","6","34","17","0","0","0","0","0","0","dd110a2a03157a1ce43c3ae79a19a3ffea40871d5b3c5a174e9e26352174105d"
"temp_horizon_csharp","source","12 Aug 2016","592","201","6.1","21.6","1","40.00","0.43","2.90","200","SurveyItem.SetSourceAndAcqProperty(SeismicSurvey survey, Guid sourceGuid)","9","170","4","2.23","1.35","12","41","65","54","29","0","0","0","0","0","8737d2cfb6a4d90ab5f44ae1598c06f782a42989547d76140140399ed4434a03"
"temp_horizon_csharp","source","12 Aug 2016","69","19","5.8","4.3","1","4.00","0.50","1.00","35","SurveyItemCollection.GetListName(PropertyDescriptor[] listAccessors)","1","36","3","0.95","1.00","9","4","4","2","0","0","0","0","0","0","80764519e962732e028b123cfdfb5eeef79a47cf69bc79c4e8d8525e00783642"
"temp_horizon_csharp","source","12 Aug 2016","606","182","7.9","20.6","1","24.00","1.54","6.38","448","ValidationHelper.ValidateSchema(string[] schemaNames, SurveyType s1, SourceType s2)","21","505","5","2.18","3.63","5","24","91","58","3","1","0","0","0","0","45c4270f97ed59df97e5c882c6881998a0ea6c7031a63152ec56aee92f36bedb"
"temp_horizon_csharp","source","12 Aug 2016","31","11","12.9","0.0","1","2.00","0.00","1.00","17","GeometryInfoEventArgs.GetDataServerState()","1","19","2","0.73","1.00","5","4","2","0","0","0","0","0","0","0","de15a1a9270cd0393cc8bcab8f66b99bd5966197821e48d36d16bb6585cb9316"
"temp_horizon_csharp","source","12 Aug 2016","231","105","5.2","0.0","1","14.00","1.50","5.57","65","GeometryInfoModel.GetSourceProperty()","10","88","6","2.07","2.60","9","18","49","21","3","4","1","0","0","0","5cf362c84ce1e8ac95a4516096bd5e398ebc485d8306db94f87f953e15d41a78"
"temp_horizon_csharp","source","12 Aug 2016","68","34","8.8","0.0","1","3.00","3.00","7.00","25","WellHeadController.UpdateView()","4","33","4","2.03","2.67","6","7","9","4","8","0","0","0","0","0","344eb2c2660ebc928a48a127b346b27b9715cad8c781cdb65bfc23e49ca43527"
"temp_horizon_csharp","source","12 Aug 2016","78","35","5.1","0.0","1","7.00","0.00","2.29","27","WellHeadCoodinate.string this[string columnName].get()","8","34","6","2.43","2.00","6","7","6","7","2","5","2","0","0","0","0317b336a958e8ef5cd29f61a53782b31dcdef47b5060caebaf1705d24656d24"
"temp_horizon_csharp","source","12 Aug 2016","66","27","6.1","0.0","1","7.00","0.57","1.71","50","WellHeadCoordinateView.WellHeadCoodinateBindingSource_CurrentItemChanged(object sender, EventArgs e)","3","32","3","1.52","1.29","4","9","10","4","0","0","0","0","0","0","47b0783d4a5360e9a7628b63f36e6ec2a5a4581ac5ca2326a1363f086adfb9bd"
"temp_horizon_csharp","source","12 Aug 2016","169","106","20.1","6.5","1","2.00","8.50","46.00","14","WellHeadCoordinateView.Dispose(bool disposing)","3","18","3","1.86","2.00","2","12","91","1","0","0","0","0","0","0","d48712a85223f54371ec2c6210b17b4724b5e85b9a400f5f7124e552ea5dc702"
"temp_horizon_csharp","source","12 Aug 2016","558","209","15.6","12.2","1","12.00","4.08","15.00","177","ChainApplier.ApplySourceParamToChain(SeismicSurvey survey)","18","202","5","2.58","4.25","7","21","52","109","13","7","0","0","0","0","cb2f125bb5317f87022c8cae13e4bbb09c032d939b7184e1747f2866172e98fe"
"temp_horizon_csharp","source","12 Aug 2016","133","59","6.0","15.0","1","4.00","2.50","12.25","62","EnumConversion.StringToSIBConnectName(string str)","9","22","4","2.51","7.00","6","4","15","22","12","0","0","0","0","0","830f2fb1560dd32621bebe23f75840e3a955cdfa18d52ce6cf3dd86c11ae9df3"
"temp_horizon_csharp","source","12 Aug 2016","388","172","2.8","12.9","1","10.00","5.00","15.50","209","GainConversion.StrToFireSourceSel(string t)","11","22","4","2.55","8.60","7","10","59","74","22","0","0","0","0","0","7c85ee847b92a4136534faca6bcb4f1d510f57faac0f25381709475d7d10a791"
"temp_horizon_csharp","source","12 Aug 2016","148","54","8.1","16.9","1","5.00","3.20","8.60","16","ProjectPropertyConversion.StrToSurvey(string srvStr)","8","97","4","2.19","4.80","6","5","19","21","3","0","0","0","0","0","e09e3295e83ab3de0a0f5bcf7a0370ad102026d08c214e7c4e864bdecaf7356f"
"temp_horizon_csharp","source","12 Aug 2016","404","239","8.4","22.3","1","16.00","3.00","13.44","263","SamplingRateConversion.SibGetFactor(float value)","18","23","4","2.24","7.19","8","16","146","49","20","0","0","0","0","0","c1581db60ea85897c03346d594ada50f00881cd681209384562166eb83b5b951"
"temp_horizon_csharp","source","12 Aug 2016","74","33","23.0","13.5","1","5.00","0.60","2.00","40","VsiGeometrySketch.ResourceManager.get()","2","42","4","1.67","1.20","6","13","4","6","4","0","0","0","0","0","ce3a733b60751b7c6ff304ad2630898c61f5bfa8e78205061f92551677bed3bb"
"temp_horizon_csharp","source","12 Aug 2016","1180","562","4.2","8.4","2","20.50","3.88","12.27","591","VsiGeometrySketchDraw.InitElevation(VsiGeometrySketchParam param, ref ElevationData evalBaseData, ref ElevationData[] evalData)","18","780","6","2.94","3.71","8","51","183","107","154","57","2","0","0","0","4c8c6e335edb66a43df2983c91e217c8e96e40d8b32db5f87c4e25a797d781e9"
"temp_horizon_csharp","source","12 Aug 2016","366","122","1.9","26.2","2","15.50","0.06","1.65","179","VsiGeometrySketchParam.SensorInfo.get()","3","183","4","1.98","1.13","8","33","40","36","5","0","0","0","0","0","5979a7f7b41784bab3c5d2468c8565e454655592d202c43332b1bd7bbca89716"
"temp_horizon_csharp","source","12 Aug 2016","148","47","8.1","19.6","1","4.00","3.00","7.50","98","LdfRemoveTraceUtil.RemoveUnselectedTraces( LDFAccess ldfSchema, ISeismicFileStream sourceLdf, string sourceFileName, string destLdfFileName)","3","132","6","2.40","1.50","12","5","9","6","6","6","3","0","0","0","26784bbff986fe05baf49237136095969459ceeeddfb85c353682ff0a468e7ba"
"temp_horizon_csharp","source","12 Aug 2016","211","74","4.3","18.0","1","6.00","3.83","9.67","123","LdfReprocessingHelper.ReprocessLDF( SeismicDataTableSource dataTableSource, string destFolder, string identifierForErrorMessage, Action<string, string> ldfReprocessorFunc, Action<string> messageCallback )","8","157","7","2.77","3.67","10","6","19","14","13","6","5","1","0","0","13dc6f4a83834a54e4472b66ebf22da2db9a42f8fc00561c3027c7590f53a75b"
"temp_horizon_csharp","source","12 Aug 2016","249","83","10.0","21.3","1","6.00","3.50","10.67","114","LdfResizeWaveformUtil.GetResizedNumOfSamples( LDFAccess ldfSchema, ISeismicFileStream sourceLdf, out decimal tofdOfResizedWaveform, out int numOfResizedSamples)","7","205","5","2.55","2.17","12","7","23","17","12","12","0","0","0","0","5d0ea40ca7e66b865935dcd4ef24c52c991e7b2aa1b09809b2c4e9a8f0dd8ad2"
"temp_horizon_csharp","source","12 Aug 2016","580","244","8.6","12.1","1","18.00","3.17","12.22","228","NavDataDecoding.VerifyDeviceMessage(NavDeviceMessage msg)","13","202","4","2.30","4.94","5","19","130","79","11","0","0","0","0","0","140bef5feff2ce045097a70959310709aa9923988c22b073a5a72de2d5289086"
"temp_horizon_csharp","source","12 Aug 2016","55","25","40.0","0.0","1","0.00","0.00","0.00","","","0","32","1","0.68","0.00","8","17","0","0","0","0","0","0","0","0","bd56e4dade726928f80ecf8222b11b17e81f37fb8cc3b62bce9bd3ae9a9a3146"
"temp_horizon_csharp","source","12 Aug 2016","297","99","4.0","25.3","1","16.00","2.38","4.44","253","NavDataPortMgr.OnNavDeviceReceived(string szPortName, string szBuf)","8","269","6","2.34","2.44","7","21","31","25","7","2","6","0","0","0","e73a22de3433ee65574c7f2aff0530a4a28ce3670bc77eb4e432ed5b22a172d0"
"temp_horizon_csharp","source","12 Aug 2016","141","51","17.7","23.4","4","1.25","0.00","1.60","92","NavDataPortProperty.MsgType()","1","94","2","0.94","1.00","11","32","8","0","0","0","0","0","0","0","f3b6e829c8ab5a30964b2a4726d11885892fac642ae5d11c3cb4794749d8e199"
"temp_horizon_csharp","source","12 Aug 2016","330","130","7.0","17.3","1","15.00","2.00","7.13","220","NavDataStore.SetNavMessgaeToTrace( NavDeviceMessage messgae, SeismicTrace trace )","11","246","5","2.39","2.73","6","16","53","40","6","9","0","0","0","0","bee0353af2dcbb49207d1692ef51d6a24118132121a8f24b392742bbce8a0c94"
"temp_horizon_csharp","source","12 Aug 2016","40","15","12.5","27.5","1","8.00","0.00","0.00","","","0","22","1","0.60","0.00","6","9","0","0","0","0","0","0","0","0","fe015587e6516d001454c4a220dac720ea68bd7e0e2dd524a29c6f7550315727"
"temp_horizon_csharp","source","12 Aug 2016","85","29","5.9","32.9","1","4.00","1.75","5.00","19","NavDevicePortFactory.Create( NavDataPortProperty property )","5","26","4","2.21","2.00","5","4","9","2","9","0","0","0","0","0","691f3761efea594e3d9ad02e5bab11dcbf02519c1a9e0d48f666f372ef230de2"
"temp_horizon_csharp","source","12 Aug 2016","200","62","6.5","24.0","1","14.00","1.71","2.64","55","NavManager.SetNavDataPortProperty(NavMsgType type, NavDataPortProperty property)","3","61","4","1.69","1.43","7","18","26","9","2","0","0","0","0","0","fddd897429ae8554bd2b114594f7641f92a7122c15e2036ecaaac01faadd0404"
"temp_horizon_csharp","source","12 Aug 2016","431","151","4.2","20.9","1","15.00","1.87","7.60","377","NavSerialPort.ReceivedEventHandler()","9","124","7","2.54","3.20","10","27","40","48","8","9","7","2","0","0","890f78b88a46378652252ea8fbcc70d7eadb77dfdc9569cef6d3997628ea068d"
"temp_horizon_csharp","source","12 Aug 2016","594","300","3.4","5.6","2","17.00","4.41","6.76","246","NavSimulatorPort.SimulatorEventHandler(object args)","9","94","7","2.22","2.50","13","57","146","47","22","7","4","4","0","0","e7c43ed4d39d9b0a7bbc19be08fd18e3fa85a0f8040455c81070560fa80661de"
"temp_horizon_csharp","source","12 Aug 2016","69","28","10.1","0.0","1","11.00","0.00","0.91","15","NavSocketPort.GetErrorMsg()","1","15","3","1.29","1.00","5","11","11","1","0","0","0","0","0","0","e14c65ff64859ada53719335aa6f10037b86e6f3da1bceee6a542f7ce7711a09"
"temp_horizon_csharp","source","12 Aug 2016","32","12","15.6","0.0","1","3.00","0.00","0.67","11","NavAuxInfo.PortName.get()","1","18","3","1.08","1.00","5","3","2","2","0","0","0","0","0","0","001b9df127f70907aebe799d9394eac5df1169c8b68c74f26c750dafb061449f"
"temp_horizon_csharp","source","12 Aug 2016","694","285","5.2","10.8","1","29.00","3.10","8.21","255","NavDataServer.Select(NavMsgInfoCollection col)","10","90","5","2.59","3.55","10","37","92","82","50","14","0","0","0","0","f9917d933f6392f2c3ae02404b030905734a2606041ca7b0ed9c72cd77a18742"
"temp_horizon_csharp","source","12 Aug 2016","524","165","5.3","21.2","2","16.00","1.06","3.19","159","NavMonitorMediator.SetNavDisplayType(NavDisplayType displayType)","5","199","4","1.99","2.03","11","43","58","42","11","0","0","0","0","0","0dea7c3387cf4c4fcc66c33f95b2ca1c583de8e939ca42856fda5e5b3ba08c5a"
"temp_horizon_csharp","source","12 Aug 2016","426","186","17.6","0.0","1","16.00","5.13","8.81","190","CNavMsg.ToString_AlongTrackErr(ref string strm)","8","131","4","2.39","4.94","4","41","49","62","30","0","0","0","0","0","1bad4cbf7db0b97cf0c1f743534fc3416e694f6a41a1b038098cfc347a340339"
"temp_horizon_csharp","source","12 Aug 2016","226","99","8.8","2.2","1","6.00","11.17","14.50","32","NavMsgConverter.ConvertTrace(SeismicTrace trace, string szUnit)","24","83","4","2.30","6.83","6","6","45","36","6","0","0","0","0","0","68bc58076a867eadfe2da682dfaee9781561544634fba1980b4e7868105e5def"
"temp_horizon_csharp","source","12 Aug 2016","48","20","10.4","0.0","1","5.00","0.00","1.20","12","NavMsgInfo.SetPortName(string szName)","1","21","3","1.35","1.00","5","6","6","3","0","0","0","0","0","0","672be1e7c86289df58c358af4688d15859bf772f4c103186f0fb77b7078bc713"
"temp_horizon_csharp","source","12 Aug 2016","151","57","6.6","6.0","1","10.00","0.90","3.70","104","NavMsgInfoCollection.SetNavMsgs(CNavMsg[] msgs, string szPortName)","4","93","5","2.47","1.80","5","11","10","17","11","3","0","0","0","0","804efa125280c06ab2c2a6afbc5737b58976ce15a1b3fa02fb267a1232bd9694"
"temp_horizon_csharp","source","12 Aug 2016","199","49","43.7","0.0","2","9.50","0.74","1.05","41","CNavValueHolder<T>.GetValue(ref T value)","2","44","3","1.31","1.05","6","23","19","1","0","0","0","0","0","0","71469b5f4e4730b09d88f8997b30ca62a5c0ea845ba53a19b01dba1ef588cd40"
"temp_horizon_csharp","source","12 Aug 2016","230","75","5.7","26.1","1","9.00","2.44","6.00","51","SeisFileConverter.FileCopy(string szTableName, bool bGeoPhone)","7","71","4","1.97","2.67","9","12","33","14","7","0","0","0","0","0","fd0528f6c98325a1cf03a11f9c9e79fbacdd6b3424377646f8f17fd7b3045a4f"
"temp_horizon_csharp","source","12 Aug 2016","390","123","6.2","22.3","1","11.00","3.91","8.82","67","SeisFileDeliverables.WriteLdf(string szFilePath, bool bGenerateFile, bool bReceverOnly, Action<string> showProgress)","13","217","7","2.83","5.00","10","16","29","26","23","12","5","2","0","0","710f95e0b4a3c5f80bd11ec806aaba031c90ea61ab01ac28bbdb436a2ceec0b3"
"temp_horizon_csharp","source","12 Aug 2016","1918","669","6.5","10.6","1","49.00","3.92","12.20","83","SeisProjectAccessUtil.Write(string szSurveyName, string szFileName, string szJobSummaryLog, string szNavigationLog, string szEvaluationLog, string szGeometrySketch, out string szError )","27","520","7","2.72","4.96","14","57","254","184","116","25","18","1","0","0","7cba4c96000dde035614d617fd57152474a71a0aa95cc1b9993a27aeb7e9af2b"
"temp_horizon_csharp","source","12 Aug 2016","379","175","10.3","5.3","1","6.00","6.67","26.50","221","VsiGeometrySketchFile.SetGeometrySensorInfo(SourceProperty sourceProperty, ref VsiGeometrySketchParam param, bool bEnglishUnit, IUnitConvertor unitConverter)","26","257","9+","3.87","9.17","7","9","41","37","22","16","15","14","7","7","6127d85d2c82e259c41ebded73d98736d4b28b19c72bbfe5adc40f3eebbef536"
